"unitid","Year","Weapon Possession (Discipline)","Drug Law Violation","Liquor Law Violation"
"485360","2021",0,0,0
"485379","2021",0,0,0
"485388","2021",0,0,0
"485397","2021",0,0,0
"485403","2021",0,0,0
"485412","2021",0,0,0
"485458","2021",0,0,0
"485476","2021",0,0,0
"485485","2021",0,0,0
"485494","2021",0,0,0
"485500","2021",0,0,0
"485564","2021",0,0,0
"485573","2021",0,0,0
"485591","2021",0,0,0
"485607","2021",0,0,0
"485698","2021",0,0,0
"485704","2021",0,0,0
"485768","2021",0,0,0
"485801","2021",0,0,0
"485856","2021",0,0,0
"485874","2021",0,0,0
"485926","2021",0,0,0
"485953","2021",0,0,0
"485962","2021",0,0,0
"485999","2021",0,0,0
"486017","2021",0,0,0
"486026","2021",0,0,0
"486105","2021",0,0,0
"486123","2021",0,0,0
"486141","2021",0,0,0
"486150","2021",0,0,0
"486169","2021",0,0,0
"486196","2021",0,0,0
"486202","2021",0,0,0
"486239","2021",0,0,0
"486248","2021",0,0,0
"486257","2021",0,0,0
"486284","2021",0,0,0
"486309","2021",0,0,0
"486345","2021",0,0,0
"486354","2021",0,0,0
"486372","2021",0,0,0
"486381","2021",0,0,0
"486390","2021",0,0,0
"486406","2021",0,0,0
"486415","2021",0,0,0
"486424","2021",0,0,0
"486433","2021",0,0,0
"486442","2021",0,0,0
"486460","2021",0,0,0
"486488","2021",0,0,0
"486497","2021",0,0,0
"486503","2021",0,0,0
"486512","2021",0,0,0
"486530","2021",0,0,0
"486558","2021",0,0,0
"486567","2021",0,0,0
"486576","2021",0,0,0
"486619","2021",0,0,0
"486691","2021",0,0,0
"486707","2021",0,0,0
"486716","2021",0,0,0
"486752","2021",0,0,0
"486770","2021",0,0,0
"486798","2021",1,0,0
"486813","2021",0,0,0
"486822","2021",0,0,0
"486859","2021",0,0,0
"486877","2021",0,0,0
"486886","2021",0,0,0
"486901","2021",0,0,12
"486938","2021",0,0,0
"486947","2021",0,0,0
"486956","2021",0,0,0
"486965","2021",0,0,0
"486983","2021",0,0,0
"487047","2021",0,0,0
"487065","2021",0,0,0
"487083","2021",0,0,0
"487153","2021",0,0,0
"487162","2021",0,0,0
"487232","2021",0,0,0
"487311","2021",0,0,0
"487348","2021",0,0,0
"487375","2021",0,0,0
"487384","2021",0,0,0
"487393","2021",0,0,0
"487409","2021",0,0,0
"487418","2021",0,0,0
"487427","2021",0,0,0
"487436","2021",0,0,0
"487445","2021",0,0,0
"487454","2021",0,0,0
"487472","2021",0,0,0
"487481","2021",0,0,0
"487490","2021",0,0,0
"487506","2021",0,0,0
"487524","2021",0,30,43
"487533","2021",0,0,0
"487588","2021",0,0,0
"487597","2021",0,0,0
"487603","2021",0,0,1
"487621","2021",0,0,0
"487649","2021",0,0,0
"487658","2021",0,0,0
"487676","2021",0,0,0
"487746","2021",0,0,0
"487773","2021",0,0,0
"487791","2021",0,0,0
"487807","2021",0,0,0
"487816","2021",0,0,0
"487852","2021",0,0,0
"487861","2021",0,0,0
"487889","2021",0,0,0
"487898","2021",0,0,0
"487904","2021",0,0,0
"487922","2021",0,0,0
"487959","2021",0,0,0
"487968","2021",0,0,0
"487995","2021",0,0,0
"488004","2021",0,0,0
"488013","2021",0,0,0
"488022","2021",0,0,0
"488031","2021",0,0,0
"488059","2021",0,0,0
"488110","2021",0,0,0
"488129","2021",0,0,0
"488138","2021",0,0,0
"488147","2021",0,0,0
"488174","2021",0,0,0
"488183","2021",0,0,0
"488192","2021",0,0,0
"488217","2021",0,0,0
"488226","2021",0,0,0
"488253","2021",0,0,0
"488262","2021",0,0,0
"488271","2021",0,0,0
"488280","2021",0,0,0
"488299","2021",0,0,0
"488305","2021",0,0,0
"488314","2021",0,0,0
"488332","2021",0,0,0
"488350","2021",0,0,0
"488369","2021",0,0,0
"488378","2021",0,0,0
"488387","2021",0,0,0
"488396","2021",0,0,0
"488411","2021",0,0,0
"488420","2021",0,0,0
"488439","2021",0,0,0
"488448","2021",0,0,0
"488527","2021",0,0,0
"488554","2021",2,0,108
"488572","2021",0,0,0
"488651","2021",0,0,0
"488679","2021",0,0,0
"488730","2021",0,0,0
"488749","2021",0,0,0
"488776","2021",0,0,0
"488785","2021",0,0,0
"488837","2021",0,0,0
"488891","2021",0,0,0
"488907","2021",0,0,0
"488916","2021",0,0,0
"488952","2021",0,0,0
"488961","2021",0,0,0
"488970","2021",0,0,0
"488989","2021",0,0,0
"488998","2021",0,0,0
"489122","2021",0,0,0
"489131","2021",0,0,0
"489140","2021",0,0,0
"489159","2021",0,0,0
"489238","2021",0,0,0
"489247","2021",0,0,0
"489256","2021",0,0,0
"489283","2021",0,0,0
"489344","2021",0,0,0
"489353","2021",0,0,0
"489371","2021",0,0,0
"489812","2021",0,0,0
"489858","2021",0,0,0
"490018","2021",0,0,0
"490045","2021",0,0,0
"490054","2021",0,0,0
"490081","2021",0,0,0
"490090","2021",0,0,0
"490106","2021",0,0,0
"490115","2021",0,0,0
"490124","2021",0,0,0
"490133","2021",0,0,0
"490142","2021",0,0,0
"490151","2021",0,0,0
"490160","2021",0,0,0
"490197","2021",0,0,0
"490203","2021",0,0,0
"490221","2021",0,0,0
"490230","2021",0,0,0
"490249","2021",0,0,0
"490258","2021",0,0,0
"490267","2021",0,0,0
"490276","2021",0,0,0
"490285","2021",0,0,0
"490294","2021",0,0,0
"490300","2021",0,0,0
"490319","2021",0,0,0
"490328","2021",0,0,0
"490337","2021",0,0,0
"490346","2021",0,0,0
"490373","2021",0,0,0
"490382","2021",0,0,0
"490391","2021",0,0,0
"490407","2021",0,0,0
"490416","2021",0,0,0
"490425","2021",0,0,0
"490434","2021",0,0,0
"490443","2021",0,0,0
"490452","2021",0,0,0
"490461","2021",0,0,0
"490470","2021",0,0,0
"490489","2021",0,0,0
"490498","2021",0,0,0
"490504","2021",0,0,0
"490513","2021",0,0,0
"490522","2021",0,0,0
"490531","2021",0,0,0
"490559","2021",0,0,0
"490601","2021",0,0,0
"490674","2021",0,0,0
"490692","2021",0,0,0
"490717","2021",0,0,0
"490735","2021",0,0,0
"490744","2021",0,0,0
"490753","2021",0,0,0
"490814","2021",0,0,0
"490832","2021",0,0,0
"490841","2021",0,0,0
"490869","2021",0,0,0
"490878","2021",0,0,0
"490896","2021",0,0,0
"490948","2021",0,0,0
"491057","2021",0,0,0
"491066","2021",0,0,0
"491075","2021",0,0,0
"491084","2021",0,0,0
"491136","2021",0,0,0
"491145","2021",0,0,0
"491181","2021",0,0,0
"491190","2021",0,0,0
"491215","2021",0,0,0
"491233","2021",0,0,0
"491242","2021",0,0,0
"491251","2021",0,0,0
"491260","2021",0,0,0
"491394","2021",0,0,0
"491446","2021",0,0,0
"491464","2021",0,0,0
"491473","2021",0,1,0
"491507","2021",0,0,0
"491525","2021",0,0,0
"491534","2021",0,0,0
"491543","2021",0,0,0
"491552","2021",0,0,0
"491570","2021",0,0,0
"491589","2021",0,0,0
"491598","2021",0,0,0
"491613","2021",0,0,0
"491622","2021",0,0,0
"491631","2021",0,0,0
"491640","2021",0,0,0
"491659","2021",0,0,0
"491668","2021",0,0,0
"491677","2021",0,0,0
"491686","2021",0,0,0
"491695","2021",0,0,0
"491701","2021",0,0,0
"491710","2021",0,0,0
"491729","2021",0,0,0
"491738","2021",0,0,0
"491747","2021",0,0,0
"491756","2021",0,0,0
"491765","2021",0,0,0
"491774","2021",0,0,0
"491783","2021",0,0,0
"491792","2021",0,0,0
"491808","2021",0,0,0
"491817","2021",0,0,0
"491826","2021",0,0,0
"491835","2021",0,0,0
"491844","2021",0,0,0
"491853","2021",0,0,0
"491871","2021",0,0,0
"491880","2021",0,0,0
"491899","2021",0,0,0
"491905","2021",0,0,0
"491914","2021",0,0,0
"491923","2021",0,0,0
"491932","2021",0,0,0
"491941","2021",0,0,0
"491950","2021",0,0,0
"491978","2021",0,0,0
"491996","2021",0,0,0
"492005","2021",0,0,0
"492069","2021",0,0,0
"492096","2021",0,0,0
"492139","2021",0,0,0
"492209","2021",0,0,0
"492281","2021",0,0,0
"492360","2021",0,0,0
"492421","2021",0,0,0
"492449","2021",0,0,0
"492476","2021",0,0,0
"492607","2021",0,0,0
"492643","2021",0,0,0
"492652","2021",0,0,0
"492661","2021",0,0,0
"492704","2021",0,0,0
"492722","2021",0,0,0
"492731","2021",0,0,0
"492759","2021",0,0,0
"492935","2021",0,0,0
"492953","2021",0,0,0
"492962","2021",0,0,0
"493071","2021",0,0,0
"493080","2021",0,0,0
"493132","2021",0,0,0
"493150","2021",0,0,0
"493372","2021",0,0,0
"493451","2021",0,0,0
"493479","2021",0,0,0
"493488","2021",0,0,0
"493503","2021",0,0,0
"493512","2021",0,0,0
"493521","2021",0,0,0
"493530","2021",0,0,0
"493549","2021",0,0,0
"493558","2021",0,0,0
"493567","2021",0,0,0
"493576","2021",0,0,0
"493585","2021",0,0,0
"493594","2021",0,0,0
"493600","2021",0,0,0
"493619","2021",0,0,0
"493628","2021",0,0,0
"493637","2021",0,0,0
"493646","2021",0,0,0
"493655","2021",0,0,0
"493664","2021",0,0,0
"493673","2021",0,0,0
"493682","2021",0,0,0
"493691","2021",0,0,0
"493707","2021",0,0,0
"493716","2021",0,0,0
"493734","2021",0,0,0
"493743","2021",0,0,0
"493761","2021",0,0,0
"493770","2021",0,0,0
"493798","2021",0,0,0
"493804","2021",0,0,0
"493813","2021",0,0,0
"493822","2021",0,0,0
"493831","2021",0,0,0
"493868","2021",0,0,0
"493992","2021",0,0,0
"494001","2021",0,0,0
"494010","2021",0,0,0
"494029","2021",0,0,0
"494162","2021",0,0,0
"494232","2021",0,0,0
"494250","2021",0,0,0
"494269","2021",0,0,0
"494278","2021",0,0,0
"494287","2021",0,0,0
"494357","2021",0,0,0
"494463","2021",0,0,0
"494472","2021",0,0,0
"494524","2021",0,0,0
"494551","2021",0,0,0
"494588","2021",0,0,0
"494621","2021",0,0,0
"494630","2021",0,0,0
"494649","2021",0,0,0
"494658","2021",0,0,0
"494685","2021",0,0,0
"494694","2021",0,0,0
"494700","2021",0,0,0
"494719","2021",0,0,0
"494728","2021",0,0,0
"494737","2021",0,0,0
"494746","2021",0,0,0
"494755","2021",0,0,0
"494764","2021",0,0,0
"494807","2021",0,0,0
"494898","2021",0,0,0
"494904","2021",0,0,0
"494977","2021",0,0,0
"494986","2021",0,0,0
"494995","2021",0,0,0
"495013","2021",0,0,0
"495031","2021",0,0,0
"495040","2021",0,0,0
"495059","2021",0,0,0
"495077","2021",0,0,0
"495101","2021",0,0,0
"495110","2021",0,0,0
"495129","2021",0,0,0
"495138","2021",0,0,0
"495147","2021",0,0,0
"495165","2021",0,0,0
"495174","2021",0,0,0
"495183","2021",0,0,0
"495208","2021",0,0,0
"495217","2021",0,0,0
"495226","2021",0,0,0
"495235","2021",0,0,0
"495244","2021",0,0,0
"495253","2021",0,0,0
"495262","2021",0,0,0
"495280","2021",0,0,0
"495299","2021",0,0,0
"495305","2021",0,0,0
"495314","2021",0,0,0
"495341","2021",0,0,0
"495350","2021",0,0,0
"495369","2021",0,0,0
"495378","2021",0,0,0
"495387","2021",0,0,0
"495411","2021",0,0,0
"495420","2021",0,0,0
"495439","2021",0,0,0
"495448","2021",0,0,0
"495457","2021",0,0,0
"495518","2021",0,0,0
"495730","2021",0,0,0
"495767","2021",0,84,1047
"495776","2021",0,0,0
"495794","2021",0,0,0
"495837","2021",0,0,0
"495952","2021",0,0,0
"495961","2021",0,0,0
"495970","2021",0,0,0
"496043","2021",0,0,0
"496052","2021",0,0,0
"496061","2021",0,0,0
"496186","2021",0,0,0
"496265","2021",0,0,0
"496283","2021",0,0,0
"496326","2021",0,0,0
"496371","2021",0,0,0
"496478","2021",0,0,0
"496520","2021",0,0,0
"496539","2021",0,0,0
"496636","2021",0,0,0
"496645","2021",0,0,0
"496663","2021",0,0,0
"496681","2021",0,0,0
"496690","2021",0,0,0
"496973","2021",0,0,0
"496991","2021",0,0,0
"497046","2021",0,0,0
"497268","2021",0,0,0
"497277","2021",0,0,0
"100654","2020",2,87,1
"100663","2020",2,26,48
"100706","2020",0,18,28
"100724","2020",0,0,0
"100751","2020",2,65,1022
"100760","2020",0,0,0
"100812","2020",0,0,0
"100830","2020",2,9,6
"100858","2020",1,30,230
"100937","2020",1,3,5
"101028","2020",0,0,0
"101116","2020",0,0,0
"101143","2020",0,0,0
"101161","2020",0,9,0
"101189","2020",0,10,7
"101240","2020",0,0,1
"101277","2020",0,0,0
"101286","2020",0,0,0
"101295","2020",0,0,1
"101301","2020",0,0,0
"101365","2020",0,0,0
"101435","2020",0,1,23
"101453","2020",0,0,0
"101462","2020",0,0,0
"101471","2020",0,0,0
"101480","2020",0,72,22
"101505","2020",0,0,0
"101514","2020",0,0,0
"101569","2020",0,4,0
"101587","2020",1,0,4
"101602","2020",0,0,0
"101648","2020",0,4,50
"101675","2020",2,0,0
"101693","2020",0,3,6
"101709","2020",0,7,50
"101736","2020",0,0,0
"101879","2020",0,45,44
"101897","2020",0,0,0
"101912","2020",1,5,0
"101994","2020",0,0,0
"102030","2020",0,0,0
"102049","2020",0,5,31
"102067","2020",0,0,0
"102076","2020",0,0,0
"102094","2020",0,15,55
"102234","2020",1,8,24
"102270","2020",0,0,0
"102298","2020",0,1,1
"102313","2020",0,0,0
"102368","2020",0,1,17
"102377","2020",0,5,0
"102395","2020",0,0,0
"102429","2020",0,0,0
"102553","2020",0,4,4
"102580","2020",0,0,0
"102614","2020",0,4,15
"102632","2020",0,5,7
"102669","2020",1,1,3
"102711","2020",0,0,0
"102845","2020",0,0,0
"103501","2020",0,0,0
"103741","2020",0,0,0
"103893","2020",0,0,0
"103909","2020",0,0,0
"103927","2020",0,0,0
"103954","2020",0,0,0
"103963","2020",0,0,0
"104090","2020",0,0,0
"104151","2020",0,187,716
"104160","2020",0,0,1
"104179","2020",0,24,510
"104346","2020",0,1,0
"104391","2020",0,0,0
"104425","2020",0,0,0
"104443","2020",0,0,0
"104568","2020",0,0,0
"104577","2020",0,0,1
"104586","2020",1,3,41
"104665","2020",0,0,0
"104708","2020",0,0,0
"104717","2020",0,37,576
"105145","2020",0,0,0
"105154","2020",0,0,2
"105206","2020",0,0,0
"105215","2020",0,0,0
"105297","2020",0,0,0
"105330","2020",0,149,397
"105349","2020",0,0,0
"105367","2020",0,0,0
"105428","2020",0,0,0
"105525","2020",0,0,0
"105534","2020",0,0,0
"105543","2020",0,0,0
"105589","2020",0,9,23
"105659","2020",0,0,0
"105668","2020",0,0,0
"105677","2020",0,0,0
"105747","2020",0,0,0
"105792","2020",0,0,0
"105899","2020",0,15,7
"106041","2020",0,0,0
"106111","2020",0,0,0
"106148","2020",0,0,0
"106245","2020",0,0,5
"106263","2020",0,2,0
"106306","2020",0,2,1
"106315","2020",0,0,1
"106324","2020",0,0,0
"106342","2020",0,0,3
"106351","2020",0,0,0
"106360","2020",0,0,0
"106397","2020",0,25,346
"106412","2020",0,5,1
"106449","2020",0,0,0
"106458","2020",2,28,55
"106467","2020",0,15,39
"106485","2020",5,3,0
"106494","2020",0,0,0
"106546","2020",0,0,1
"106625","2020",0,0,0
"106704","2020",0,28,84
"106713","2020",0,0,0
"106795","2020",0,0,0
"106810","2020",0,0,0
"106883","2020",0,0,0
"106892","2020",0,0,0
"106908","2020",0,0,0
"106980","2020",0,0,0
"106999","2020",0,0,0
"107044","2020",0,0,1
"107071","2020",4,25,38
"107080","2020",0,4,9
"107099","2020",0,0,0
"107123","2020",0,0,0
"107141","2020",0,1,3
"107220","2020",0,0,0
"107293","2020",0,0,0
"107318","2020",0,0,0
"107327","2020",0,0,0
"107442","2020",0,0,0
"107460","2020",0,0,0
"107488","2020",0,0,0
"107512","2020",0,2,12
"107521","2020",0,0,0
"107549","2020",0,0,0
"107558","2020",1,13,24
"107585","2020",0,0,0
"107600","2020",0,0,0
"107619","2020",0,0,0
"107637","2020",0,0,0
"107655","2020",0,0,0
"107664","2020",0,0,0
"107725","2020",0,0,0
"107743","2020",0,0,0
"107789","2020",0,0,0
"107831","2020",0,0,0
"107840","2020",0,0,0
"107877","2020",0,5,0
"107974","2020",0,0,0
"107983","2020",0,16,17
"107992","2020",0,1,0
"108065","2020",0,0,0
"108092","2020",1,5,31
"108232","2020",0,8,2
"108269","2020",0,0,0
"108667","2020",0,0,0
"108807","2020",0,0,0
"108852","2020",0,0,0
"108861","2020",0,0,0
"108870","2020",0,0,0
"108977","2020",0,0,0
"109040","2020",0,0,1
"109086","2020",0,0,0
"109208","2020",0,0,0
"109350","2020",0,0,0
"109651","2020",0,0,0
"109721","2020",0,0,0
"109730","2020",0,0,0
"109785","2020",2,24,12
"109819","2020",0,0,0
"109907","2020",0,0,1
"109934","2020",0,0,0
"110060","2020",0,0,0
"110097","2020",3,2,3
"110194","2020",0,0,0
"110219","2020",0,0,0
"110246","2020",0,1,0
"110316","2020",0,0,0
"110334","2020",0,0,0
"110361","2020",0,7,0
"110370","2020",0,0,0
"110398","2020",0,0,0
"110404","2020",0,0,107
"110413","2020",0,0,0
"110422","2020",1,1,20
"110468","2020",0,0,0
"110486","2020",0,2,12
"110495","2020",0,2,0
"110510","2020",0,8,15
"110529","2020",0,5,36
"110538","2020",0,13,2
"110547","2020",0,0,0
"110556","2020",0,1,0
"110565","2020",0,51,124
"110574","2020",0,0,0
"110583","2020",0,0,0
"110592","2020",0,0,0
"110608","2020",0,23,2
"110617","2020",0,2,0
"110635","2020",0,15,0
"110644","2020",0,8,7
"110653","2020",1,24,142
"110662","2020",0,30,209
"110671","2020",0,35,5
"110680","2020",1,104,288
"110699","2020",0,0,0
"110705","2020",2,16,77
"110714","2020",2,111,152
"110778","2020",0,0,0
"110875","2020",0,0,0
"110918","2020",0,0,0
"111045","2020",0,0,0
"111054","2020",0,0,0
"111081","2020",0,2,2
"111188","2020",0,0,15
"111391","2020",0,0,0
"111434","2020",0,0,0
"111461","2020",0,0,0
"111513","2020",0,0,0
"111638","2020",0,0,0
"111708","2020",0,0,0
"111717","2020",0,0,0
"111726","2020",0,0,0
"111744","2020",0,0,0
"111762","2020",0,0,0
"111799","2020",0,0,0
"111887","2020",0,0,0
"111896","2020",0,0,0
"111920","2020",0,0,0
"111939","2020",1,0,0
"111948","2020",1,9,0
"111966","2020",0,0,0
"112075","2020",0,2,0
"112084","2020",0,0,0
"112127","2020",0,0,0
"112172","2020",0,2,0
"112181","2020",0,0,0
"112190","2020",1,0,0
"112251","2020",0,0,0
"112260","2020",0,6,0
"112288","2020",0,0,0
"112367","2020",0,0,0
"112394","2020",0,0,0
"112455","2020",0,0,0
"112525","2020",0,0,0
"112561","2020",0,0,0
"112570","2020",0,0,0
"112686","2020",0,0,0
"112826","2020",0,0,0
"113096","2020",0,0,0
"113111","2020",0,0,0
"113193","2020",0,0,0
"113218","2020",0,0,0
"113236","2020",0,0,0
"113333","2020",0,0,0
"113449","2020",0,0,0
"113537","2020",0,0,0
"113573","2020",0,0,0
"113582","2020",0,0,0
"113634","2020",0,0,0
"113698","2020",0,0,0
"113704","2020",0,0,0
"113856","2020",0,0,0
"113980","2020",0,0,0
"114114","2020",0,0,0
"114123","2020",0,0,0
"114266","2020",0,0,0
"114354","2020",0,0,0
"114390","2020",0,0,0
"114433","2020",0,0,0
"114460","2020",0,0,0
"114549","2020",0,0,0
"114585","2020",0,0,0
"114637","2020",0,0,0
"114716","2020",0,0,0
"114734","2020",0,0,0
"114761","2020",0,0,0
"114789","2020",0,0,0
"114813","2020",0,1,0
"114840","2020",0,0,0
"114859","2020",0,0,0
"114938","2020",0,0,0
"114947","2020",0,0,0
"115001","2020",0,0,0
"115010","2020",0,0,0
"115083","2020",0,0,0
"115126","2020",0,0,0
"115214","2020",0,0,0
"115296","2020",0,0,0
"115357","2020",0,0,0
"115393","2020",0,0,0
"115409","2020",0,1,1
"115658","2020",0,0,0
"115728","2020",0,0,0
"115746","2020",0,0,0
"115755","2020",0,21,1
"115773","2020",0,0,0
"115861","2020",0,3,0
"115931","2020",0,0,0
"116226","2020",0,0,0
"116350","2020",0,0,0
"116439","2020",0,0,0
"116563","2020",0,0,0
"116846","2020",0,0,0
"117052","2020",0,0,0
"117104","2020",0,1,0
"117140","2020",0,0,14
"117168","2020",0,0,0
"117195","2020",0,0,0
"117238","2020",0,0,0
"117247","2020",0,0,0
"117274","2020",0,0,0
"117520","2020",0,0,0
"117557","2020",0,0,0
"117575","2020",0,0,0
"117627","2020",0,1,1
"117636","2020",0,0,0
"117645","2020",0,0,0
"117672","2020",0,0,0
"117690","2020",0,0,0
"117706","2020",0,0,0
"117715","2020",0,0,0
"117724","2020",0,0,0
"117733","2020",0,0,0
"117751","2020",1,0,0
"117788","2020",0,0,0
"117803","2020",0,0,0
"117867","2020",0,0,0
"117894","2020",0,0,0
"117946","2020",0,40,9
"117955","2020",0,0,0
"118134","2020",0,0,0
"118143","2020",0,0,0
"118161","2020",0,0,0
"118198","2020",0,0,0
"118347","2020",0,0,0
"118541","2020",0,0,0
"118684","2020",0,0,0
"118693","2020",0,16,27
"118718","2020",0,0,0
"118772","2020",0,0,0
"118888","2020",0,1,1
"118912","2020",0,0,0
"118930","2020",1,0,0
"118958","2020",0,0,0
"118976","2020",0,0,0
"118994","2020",0,0,0
"119058","2020",0,0,0
"119067","2020",0,0,0
"119137","2020",0,0,0
"119164","2020",0,0,0
"119173","2020",0,1,0
"119216","2020",0,0,0
"119270","2020",0,0,0
"119331","2020",0,0,0
"119553","2020",0,0,0
"119605","2020",0,0,0
"119775","2020",0,0,0
"119951","2020",0,0,0
"120069","2020",0,0,0
"120078","2020",0,0,0
"120087","2020",0,0,0
"120184","2020",0,0,0
"120254","2020",0,11,8
"120290","2020",0,0,0
"120342","2020",1,14,44
"120403","2020",0,2,5
"120421","2020",0,1,2
"120537","2020",0,0,0
"120661","2020",0,0,0
"120698","2020",0,0,0
"120795","2020",0,0,0
"120838","2020",0,0,0
"120865","2020",0,1,1
"120883","2020",0,0,0
"120953","2020",0,0,0
"120971","2020",0,4,4
"121044","2020",0,0,0
"121150","2020",0,5,3
"121257","2020",0,1,1
"121275","2020",0,0,0
"121309","2020",0,3,23
"121345","2020",0,3,19
"121363","2020",0,0,1
"121433","2020",0,0,0
"121619","2020",0,0,5
"121628","2020",0,0,0
"121637","2020",0,0,0
"121691","2020",0,20,42
"121707","2020",0,1,2
"121859","2020",0,0,0
"121868","2020",0,0,0
"121886","2020",0,0,0
"121901","2020",0,1,0
"122117","2020",0,0,0
"122180","2020",0,0,0
"122205","2020",0,0,0
"122296","2020",0,0,0
"122339","2020",0,0,0
"122375","2020",0,0,0
"122384","2020",0,0,0
"122409","2020",1,45,398
"122436","2020",0,0,70
"122454","2020",0,0,0
"122506","2020",0,0,0
"122597","2020",0,0,0
"122612","2020",0,5,26
"122649","2020",0,0,0
"122658","2020",0,0,0
"122685","2020",0,0,0
"122728","2020",0,0,0
"122746","2020",0,0,1
"122755","2020",0,20,0
"122791","2020",0,0,0
"122834","2020",0,0,0
"122852","2020",0,0,0
"122889","2020",0,0,0
"122931","2020",5,64,151
"122977","2020",0,0,0
"123013","2020",0,0,0
"123095","2020",0,0,0
"123165","2020",0,0,1
"123217","2020",0,0,0
"123280","2020",0,0,0
"123299","2020",0,0,0
"123341","2020",0,1,1
"123350","2020",0,0,0
"123448","2020",0,0,0
"123457","2020",0,0,2
"123484","2020",0,2,16
"123493","2020",0,0,0
"123509","2020",0,0,0
"123527","2020",0,0,0
"123554","2020",0,11,4
"123563","2020",0,0,0
"123572","2020",2,0,7
"123633","2020",0,0,0
"123642","2020",0,0,0
"123651","2020",0,9,6
"123679","2020",0,0,0
"123800","2020",0,0,0
"123916","2020",0,0,0
"123943","2020",0,0,0
"123952","2020",0,0,0
"123961","2020",0,1,0
"123970","2020",0,0,0
"124113","2020",0,0,0
"124283","2020",0,0,0
"124292","2020",0,0,0
"124487","2020",0,0,0
"124681","2020",0,0,0
"124706","2020",0,0,0
"124937","2020",0,0,0
"125028","2020",1,2,2
"125037","2020",0,0,0
"125082","2020",0,0,0
"125091","2020",0,0,0
"125170","2020",0,0,0
"125231","2020",0,0,0
"125310","2020",0,0,0
"125462","2020",0,0,0
"125471","2020",0,0,0
"125499","2020",0,0,1
"125532","2020",0,0,0
"125718","2020",0,0,0
"125727","2020",0,7,16
"125763","2020",0,19,7
"125897","2020",0,0,1
"126012","2020",0,0,0
"126049","2020",0,0,0
"126076","2020",0,0,0
"126119","2020",0,0,0
"126164","2020",0,0,0
"126182","2020",2,15,31
"126207","2020",0,0,0
"126289","2020",0,2,0
"126359","2020",0,0,0
"126562","2020",0,9,17
"126580","2020",1,15,117
"126605","2020",0,0,0
"126614","2020",0,402,943
"126669","2020",0,0,3
"126678","2020",1,72,82
"126687","2020",0,0,0
"126711","2020",0,17,37
"126748","2020",0,0,3
"126775","2020",0,3,26
"126784","2020",0,0,0
"126818","2020",0,337,706
"126827","2020",0,0,0
"126863","2020",0,0,0
"126915","2020",0,0,0
"126942","2020",0,2,0
